song_id;language;field;value
19658569;JA;name;ワーグナー:歌劇「タンホイザー」(抜粋) - Introduction to Act III: Tannhauser's Pilgrimage
19658571;JA;name;ワーグナー:歌劇「ローエングリン」 - Prelude
19658586;JA;name;ワーグナー:歌劇「ローエングリン」 - Act III: Prelude
19662476;JA;name;リヒャルト・シュトラウス:交響詩「ツァラトゥストラはかく語りき」 Op. 30 TrV 176 - IV. Of Joys and Passions
19662482;JA;name;リヒャルト・シュトラウス:交響詩「ツァラトゥストラはかく語りき」 Op. 30 TrV 176 - V. The Funeral
19662501;JA;name;リヒャルト・シュトラウス:交響詩「ツァラトゥストラはかく語りき」 Op. 30 TrV 176 - VII. The Convalescent
19665555;JA;name;モーツァルト:ピアノ協奏曲第26番 ニ長調 「戴冠式」 K. 537 - I. Allegro
19665563;JA;name;モーツァルト:ピアノ協奏曲第26番 ニ長調 「戴冠式」 K. 537 - II. Larghetto
19665578;JA;name;モーツァルト:ピアノ協奏曲第26番 ニ長調 「戴冠式」 K. 537 - III. Allegretto
19665599;JA;name;モーツァルト:ピアノ協奏曲第5番 ニ長調 K. 175 - I. Allegro
19665637;JA;name;モーツァルト:ロンド ニ長調 K. 382
19668800;JA;name;E. ダルベール:Tiefland - Prelude
19668807;JA;name;R. レオンカヴァルロ:歌劇「道化師」 - 間奏曲
19668811;JA;name;E. ヴォルフ=フェラーリ:I Gioielli della Madonna - The Camorrists
19668821;JA;name;マスカーニ:Guglielmo Ratcliff: Ratcliff's Dream - Ratcliff's Dream
19670899;JA;name;バルトーク:管弦楽のための協奏曲 BB 123/ Sz. 116 - 序章
19670902;JA;name;バルトーク:管弦楽のための協奏曲 BB 123/ Sz. 116 - 対の遊び
19670905;JA;name;バルトーク:管弦楽のための協奏曲 BB 123/ Sz. 116 - 悲歌
19672745;JA;name;ブラームス:交響曲第3番 ヘ長調 Op. 90 - II. Andante
19672749;JA;name;ブラームス:交響曲第3番 ヘ長調 Op. 90 - IV. Allegro
19672751;JA;name;ブラームス:セレナード第1番 ニ長調 Op. 11 - I. Allegro molto
19672769;JA;name;ブラームス:セレナード第1番 ニ長調 Op. 11 - II. Scherzo: Allegro non troppo
19672771;JA;name;ブラームス:セレナード第1番 ニ長調 Op. 11 - III. Adagio non troppo
19672773;JA;name;ブラームス:セレナード第1番 ニ長調 Op. 11 - IV. Menuetto I and II
19672775;JA;name;ブラームス:セレナード第1番 ニ長調 Op. 11 - V. Scherzo: Allegro
19673761;JA;name;ショパン: エチュード第3番 ホ長調 「別れの曲」 Op. 10 No. 3
19673786;JA;name;舟歌 嬰ヘ長調 Op. 60
19919353;JA;name;ドヴォルザーク:スケルツォ・カプリッチョーソ Op. 66
19919360;JA;name;ドヴォルザーク:3つのスラヴ狂詩曲 Op. 45 - 第2番
19922477;JA;name;ヴィヴァルディ:フルート協奏曲 ヘ長調 Op. 10 No. 5 RV 434 - I. Allegro ma non tanto - II. Largo e cantabile - III. Allegro
19922508;JA;name;ヴィヴァルディ:フルート協奏曲 イ短調 RV 108 - I. Allegro molto - II. Largo - Andante - III. Allegro molto
19922512;JA;name;ヴィヴァルディ:2つのフルートのための協奏曲 ハ長調 RV 533 - I. Allegro molto - II. Largo - III. Allegro
19922524;JA;name;ヴィヴァルディ:ピッコロ協奏曲 イ短調 RV 445 - I. Allegro - II. Larghetto - III. Allegro
19926628;JA;name;モーツァルト:クラリネット五重奏曲 イ長調 K. 581 - I. Allegro
19926665;JA;name;モーツァルト:クラリネット五重奏曲 イ長調 K. 581 - III. Menuetto
19926671;JA;name;モーツァルト:クラリネット五重奏曲 イ長調 K. 581 - IV. Allegretto con Variation
19926698;JA;name;モーツァルト:ヴァイオリン・ソナタ第28番 変ホ長調 K. 380 (クラリネット四重奏編) - I. Allegro maestoso
19926710;JA;name;モーツァルト:ヴァイオリン・ソナタ第28番 変ホ長調 K. 380 (クラリネット四重奏編) - III. Rondo: Allegretto
19926716;JA;name;モーツァルト:クラリネット五重奏曲 ヘ長調 K. Anh. 90 - I. Allegro
19929975;JA;name;ヤナーチェク: ラシュ舞曲集 - 昔の踊りI
19929983;JA;name;ヤナーチェク: ラシュ舞曲集 - 祝福されるもの
19930003;JA;name;ヤナーチェク: ラシュ舞曲集 - のこぎり
19930008;JA;name;ヤナーチェク: タラス・ブーリバ - アンドリの死
19930024;JA;name;ヤナーチェク: シンフォニエッタ - 第1楽章
19930044;JA;name;ヤナーチェク: シンフォニエッタ - 第5楽章
19931348;JA;name;モーツァルト:ヴァイオリン協奏曲第3番 ト長調 K. 216 - III. Rondeau: Allegro
19931353;JA;name;モーツァルト:ヴァイオリン協奏曲第5番 イ長調 K. 219 - I. Allegro aperto
19931363;JA;name;モーツァルト:ヴァイオリン協奏曲第5番 イ長調 K. 219 - III. Tempo di menuetto
19931368;JA;name;モーツァルト: ヴァイオリンと管弦楽のためのアダージョ ホ長調 K. 261
19936095;JA;name;ベートーヴェン:ピアノ三重奏曲第5番 「幽霊」 ニ長調 Op. 70 No. 1 - III. Presto
19936101;JA;name;ベートーヴェン:ピアノ三重奏曲第7番 変ロ長調 「大公」 Op. 97 - I. Allegro Moderato
19936125;JA;name;ベートーヴェン:ピアノ三重奏曲第7番 変ロ長調 「大公」 Op. 97 - III. Andante cantabile ma pero con moto
19936132;JA;name;ベートーヴェン:ピアノ三重奏曲第7番 変ロ長調 「大公」 Op. 97 - IV. Allegro moderato
19945636;JA;name;ラロ:スペイン交響曲 Op. 21 - I. Allegro non troppo
19945645;JA;name;ラロ:スペイン交響曲 Op. 21 - II. Scherzando: Allegro molto
19945656;JA;name;ラロ:スペイン交響曲 Op. 21 - IV. Andante
19945678;JA;name;ラロ:スペイン交響曲 Op. 21 - V. Rondo: Allegro
19945701;JA;name;ラヴェル:ツィガーヌ
19949558;JA;name;モーツァルト:弦楽四重奏曲第17番 変ロ長調 K. 458 「狩」 - I. Allegro vivace assai
19949565;JA;name;モーツァルト: 弦楽四重奏曲第17番 変ロ長調「狩」 K.458 - 第2楽章
19949580;JA;name;モーツァルト:弦楽四重奏曲第5番 ヘ長調 K. 158 - I. Allegro
19949585;JA;name;モーツァルト:弦楽四重奏曲第5番 ヘ長調 K. 158 - II. Andante un poco allegretto
19949595;JA;name;モーツァルト:弦楽四重奏曲第6番 変ロ長調 K. 159 - I. Andante
19949610;JA;name;モーツァルト:弦楽四重奏曲第6番 変ロ長調 K. 159 - III. Rondo: Allegro grazioso
19949615;JA;name;モーツァルト:弦楽四重奏曲第3番 ト長調 K. 156 - I. Presto
19949627;JA;name;モーツァルト:弦楽四重奏曲第3番 ト長調 K. 156 - III. Tempo di Menuetto
20540976;JA;name;NTRO
20540981;JA;name;姫始
20540983;JA;name;￥
20540988;JA;name;立てば芍薬
20540993;JA;name;忠義
20540998;JA;name;秘めごと
20541003;JA;name;LA・LA・LA
20541008;JA;name;yellow cab
20541010;JA;name;STAND!!
20541020;JA;name;OUTRO
20541022;JA;name;Growing on 8 Hood (Bonus Track)
27060069;JA;name;Survivor ~東京編~ (Main)
27060074;JA;name;Survivor ~東京編~ (Instrumental)
27273199;JA;name;ワルツ《ローレライ―ラインの調べ》 作品154
27273205;JA;name;ポルカ《お気に召すまま》 作品372
27273210;JA;name;ポルカ《ブレーキかけずに》 作品238
27273216;JA;name;ワルツ《酒・女・歌》 作品333
27273221;JA;name;ポルカ《モダンな女》 作品282
27273226;JA;name;ワルツ《ヘラインシュパツィールト》 作品518
27273231;JA;name;喜歌劇《美しいガラテア》 序曲
27273237;JA;name;ワルツ《わが家で》 作品361
27273242;JA;name;ポルカ《風車》 作品57
27273247;JA;name;チック・タック・ポルカ 作品365
27273252;JA;name;ピチカート・ポルカ
27273258;JA;name;ポルカ《ルドルフスハイムの人々》 作品152
27273263;JA;name;ポルカ《狩り》 作品373+アンコール
27273268;JA;name;ポルカ《浮気心》 作品319
27273274;JA;name;ワルツ《美しく青きドナウ》 作品314
27273279;JA;name;ラデツキー行進曲 作品228
27395590;JA;name;アヴェ・マリア(カッチ-ニ/メルクリオ編)
27395596;JA;name;聖なるマリアよ(マスカーニ/メルクリオ編)
27395603;JA;name;アヴェ・マリア(J.S.バッハ/グノー)
27395609;JA;name;アヴェ・マリア(シューベルト)
27395616;JA;name;天使のパン(フランク)
27395623;JA;name;悲しみに沈むその魂を~《スターバト・マーテル》より(ロッシーニ)
27395642;JA;name;われ、あやまちたれば嘆き~《レクイエム》より(ヴェルディ)
27395648;JA;name;アヴェ・ヴェルム・コルプス(モーツァルト)
27395654;JA;name;天使~《ヴェーゼンドンクの5つの歌》より(ワーグナー)
27395661;JA;name;オンブラ・マイ・フ~歌劇《セルセ》より(ヘンデル)
27395673;JA;name;お慈悲を、主よ(ニーデルメイエ/レイノルズ編)
27395683;JA;name;主なる神~《小ミサ・ソレムニス》より(ロッシーニ)
27395689;JA;name;千人の天使の合唱(シューベルトの子守歌)(シューベルト/メルクリオ編)
27395700;JA;name;きよしこの夜(グルーバー/メルクリオ編)
27395708;JA;name;神のみ子は今宵しも(来たれ、信ずる友よらよ)[伝承曲/メルクリオ編]
27395716;JA;name;御身に栄光あれ、イエス・キリスト(ミレニアムを祝う讃歌)[J.P.レコ]
29553524;JA;name;ピアノ協奏曲 ト長調: I. Allegramente
29553537;JA;name;ピアノ協奏曲 ト長調: II. Adagio assai
29553551;JA;name;ピアノ協奏曲 ト長調: III. Presto
29553578;JA;name;左手のためのピアノ協奏曲
29553589;JA;name;交響的印象「スペインの庭の夜」: ヘネラリーフェにて
29553596;JA;name;交響的印象「スペインの庭の夜」: はるかな踊り
29553609;JA;name;交響的印象「スペインの庭の夜」: コルドバの山の庭にて
29684599;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - I. Spring Tide
29684613;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - II. Black Down
29684619;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - III. The Gateway
29684623;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - IV. The Ram
29684629;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - V. Earthlight
29684635;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - VI. Neap Tide
29684641;JA;name;トニー・バンクス: セヴン - 管弦楽のための組曲 - VII. The Spirit of Gravity
29699546;JA;name;ヨハン・シュトラウスII世:Eine Nacht in Venedig: Overture
29773532;JA;name;ドビュッシー: ベルガマスク組曲 ~ 月の光
29773586;JA;name;ドビュッシー: 小さな黒人(ケークウォーク)
29773592;JA;name;ドビュッシー: 子供の領分 ~ 第4番 雪は踊る
29773651;JA;name;ドビュッシー: 版画 ~ 第3番 雨の庭
29773672;JA;name;ドビュッシー: ピアノのために - トッカータ
29773675;JA;name;ドビュッシー: 映像第1集 水の反映
29773678;JA;name;ドビュッシー: 映像第2集 金色の魚
29773681;JA;name;ドビュッシー: マズルカ
29773684;JA;name;ドビュッシー: 夢想
29773687;JA;name;ドビュッシー: 前奏曲集 第1集 ~ 第8番 亜麻色の髪の乙女
29781787;JA;name;チェロ協奏曲 イ短調 Op. 40: I. Allegro moderato
29781809;JA;name;チェロ協奏曲 イ短調 Op. 40: II. Andante quieto
29781954;JA;name;チェロ協奏曲 イ短調 Op. 40: III. Rondo: Adagio: Allegro giocoso
29781972;JA;name;ピアノと弦楽のためのエクローグ Op. 10
29781982;JA;name;大幻想曲とトッカータ Op. 38
29783611;JA;name;ホルスト:組曲「惑星」 Op.32 - 火星 戦争の神
29783622;JA;name;ホルスト:組曲「惑星」 Op.32 - 金星 平和の神
29783629;JA;name;ホルスト:組曲「惑星」 Op.32 - 水星 翼のある使いの神
29783692;JA;name;コリン・マシューズ:冥王星 再生の神
29789462;JA;name;チャイコフスキー:6つのロマンス Op. 6 - 第3番 苦しくも, また甘し
29789524;JA;name;チャイコフスキー:Only you alone, Op. 57 No. 6 - Only you alone, Op. 57, No. 6
29789568;JA;name;チャイコフスキー:Do not ask, Op. 57, No. 3
29789572;JA;name;チャイコフスキー:Death, Op. 57, No. 5
29789650;JA;name;チャイコフスキー:7つの歌 Op. 47 - 第4番 眠れ, 悲しむ友よ
29789724;JA;name;チャイコフスキー:6つの歌 Op. 28 - 第6番 恐ろしいひととき
29856589;JA;name;ワーグナー: 楽劇 「ニュルンベルクのマイスタージンガー」 - 第1幕への前奏曲
29856643;JA;name;ワーグナー: 楽劇 「トリスタンとイゾルデ」 - 愛の死
29856704;JA;name;ワーグナー: 歌劇 「タンホイザー」 - 序曲
29856758;JA;name;ワーグナー: 歌劇 「ローエングリン」 - 第1幕への前奏曲
29856994;JA;name;ワーグナー: 楽劇 「ニーベルングの指環」 - 「神々の黄昏」 - ジークフリートの死と葬送行進曲
29857061;JA;name;ブラームス: ハンガリー舞曲集 - I. ト短調(ブラームス編)
29857171;JA;name;ブラームス: 交響曲第1番 ハ短調 Op.68 - I. Un poco sostenuto - Allegro
29857181;JA;name;ブラームス: ハンガリー舞曲集 - V. ト短調 (シュメリング編)
29857214;JA;name;ブラームス: 交響曲第4番 変ホ短調 Op.98 - IV. Allegro energico e passionato - Piu Allegro
29867244;JA;name;フォーレ: 組曲 「マスクとベルガマスク」 Op.112 - パストラール
29867277;JA;name;フォーレ: ロマンス 変ロ長調 Op.28
29867337;JA;name;フォーレ: 付随音楽 「ペレアスとメリザンド」 Op.80 - シシリエンヌ
29867368;JA;name;フォーレ: 組曲 「ドリー」 Op.56 - キティ・ワルツ
29867425;JA;name;フォーレ: 子守歌 Op.16
29867432;JA;name;フォーレ: 付随音楽 「シャイロック」 Op.57 - 夜想曲
29867500;JA;name;パガニーニ: チェントーネ・ディ・ソナタ第2番 Op.64 - I. Adagio
29867518;JA;name;パガニーニ: チェントーネ・ディ・ソナタ第2番 Op.64 - II. Rondoncino
29867526;JA;name;パガニーニ: ギターのための大ソナタ - II. Romanza
29867589;JA;name;パガニーニ: ヴァイオリン協奏曲第2番ロ短調 Op.7 - II. Adagio
29867650;JA;name;パガニーニ: カプリース Op.1 - XIII. ト短調
29867696;JA;name;パガニーニ: カンタービレ ニ長調 Op.17
29867704;JA;name;パガニーニ: ヴァイオリン協奏曲第1番 ニ長調 Op.6 - III. Allegro spirituoso
29867768;JA;name;プロコフィエフ:交響曲第1番 ニ長調 「古典」 Op. 25 - アレグロ - Symphony No. 1 in D major, Op. 25: Allegro
29867984;JA;name;プロコフィエフ:組曲「3つのオレンジへの恋」 Op. 33bis - 行進曲
29868034;JA;name;プロコフィエフ:ピアノ協奏曲第3番 ハ長調 Op. 26 - 第1楽章
29868082;JA;name;プロコフィエフ:交響曲第1番 ニ長調 「古典」 Op. 25 - 第4楽章 - Symphony No. 1 in D major, Op. 25: Molto vivace
29868103;JA;name;プロコフィエフ:シンデレラ組曲第1番 Op. 107 - Fairy Godmother and the Winter Fairy
29868121;JA;name;プロコフィエフ:シンデレラ組曲第1番 Op. 107 - Cinderella Goes to the Ball
29868159;JA;name;プロコフィエフ:シンデレラ組曲第1番 Op. 107 - Midnight
29868256;JA;name;ショスタコーヴィチ: 組曲 「馬あぶ」 Op.97a (L.アトゥミアン編) - ロマンス
29868444;JA;name;ショスタコーヴィチ: 弦楽四重奏曲第4番 ニ長調 Op.83 - II. Andantino
29886140;JA;name;交響曲第9番 ニ短調 WAB 109(1894年初稿 ノヴァーク版): I. Feierlich, misterioso
29886176;JA;name;交響曲第9番 ニ短調 WAB 109(1894年初稿 ノヴァーク版): II. Scherzo: Bewegt, lebhaft: Trio: Schnell: Scherzo(da capo)
29886222;JA;name;交響曲第9番 ニ短調 WAB 109(1894年初稿 ノヴァーク版): III. Adagio: Langsam, feierlich
29886272;JA;name;交響曲第9番 ニ短調 WAB 109: IV. (1992年SMPC補筆完成版)
29890694;JA;name;ロッシーニ:歌劇「セヴィリャの理髪師」 - 序曲 - Il Barbiere di Siviglia: Overture
29890700;JA;name;モーツァルト:歌劇「魔笛」 K. 620 - 第2幕 ああ、愛の喜びは露と消え - Die Zauberflote (The Magic Flute), K. 620, Act II: Ach, ich fuhl's (Pamina)
29890703;JA;name;プッチーニ:歌劇「ラ・ボエーム」 - 愛らしい乙女よ - La Boheme: O soave fanciulla
29890706;JA;name;グルック:Orfeo ed Euridice: Dance of the Blessed Spirits
29890709;JA;name;"ドリーブ:Lakme: Viens, Mallika... Dome epais, ""Flower Duet"""
29890753;JA;name;F.v. フロトウ:Martha: M'appari, tutt'amor
29890759;JA;name;ヴェルディ:歌劇「運命の力」 - 第4幕 神よ、平和を与えたまえ - La forza del destino: Pace, pace mio Dio
29890762;JA;name;う゛ぇるでぃ じゅぜっぺ かげき うんめいのちから だい4まく かみよ へいわをあたえたまえ
29890770;JA;name;ヴェルディ:歌劇「トロヴァトーレ」 - 第2幕 朝の光が差してきた(アンヴィル・コーラス) - Il Trovatore: Vedi! le fosche notturne
29892813;JA;name;モーツァルト:フルート協奏曲第2番 ニ長調 K. 314 - III. Allegro
29892868;JA;name;モーツァルト:フルートとハープのための協奏曲 ハ長調 K. 299 - II. Andantino
29892887;JA;name;モーツァルト:フルートとハープのための協奏曲 ハ長調 K. 299 - III. Rondo: Allegro
29892954;JA;name;モーツァルト:フルート協奏曲第1番 ト長調 K. 313 - II. Adagio non troppo
29892980;JA;name;モーツァルト:フルート協奏曲第1番 ト長調 K. 313 - III. Rondo: Tempo di menuetto
29902976;JA;name;ベートーヴェン: 弦楽四重奏曲第1番 ヘ長調 Op.18 No.1 - I. Allegro con brio
